1024
8.669303 0.862345
3.664366 3.691988
6.850285 5.979416
7.893639 3.676529
2.060279 0.866665
7.719339 2.056745
3.882716 5.517785
2.289533 6.419406
4.844804 1.518455
7.819320 1.006063
2.940663 2.373730
5.308723 0.914987
4.053154 1.048462
1.122840 7.844279
2.915703 6.035334
9.644227 4.324850
6.947522 7.580993
4.326423 6.554980
1.097551 9.337598
1.874608 2.661788
7.978303 4.876038
7.689583 3.960067
2.729388 0.372346
6.732949 4.295645
4.517392 6.098572
0.594033 3.158114
7.727221 6.964330
1.253322 1.301515
0.923523 0.078203
4.231094 6.555732
7.229225 5.312093
1.088179 6.317664
1.264999 1.343033
0.985941 1.420272
1.682513 1.962489
3.174798 3.164290
2.175633 2.510418
8.929224 7.032232
5.557379 1.844337
2.120308 0.773468
9.138004 7.067152
5.577890 3.134290
1.662036 6.224973
9.879347 1.704320
2.577923 3.967993
0.739948 6.840961
4.023883 9.828352
4.021840 6.206719
1.543698 3.813452
1.611340 7.581124
8.711111 3.507767
6.855357 2.941486
5.306293 8.324234
5.974902 3.353113
2.992250 4.525925
4.226457 3.596063
5.583192 7.425454
4.243348 4.293558
1.248728 0.244340
2.901853 3.175206
6.536901 9.569359
9.357309 4.578863
2.404784 7.638979
7.593274 7.406481
7.436883 1.059204
6.815604 4.632606
2.121632 0.985187
8.235745 1.750097
1.635699 6.659872
8.943894 5.165582
7.027023 1.535904
9.534571 5.408841
6.797339 0.365630
8.092039 7.486189
1.201870 5.250452
3.258336 5.464494
3.988808 4.150934
1.807378 2.553867
0.205358 9.236756
6.536999 9.326136
1.635124 9.210973
7.946579 5.773942
4.400356 2.576137
7.519464 2.286695
0.641871 7.673295
6.712022 7.152125
6.420608 4.190483
3.907621 8.161401
3.174279 8.145398
7.890735 8.522639
5.056366 6.356614
9.508944 4.439642
0.600188 8.667499
6.311887 3.550737
9.970033 2.241715
6.524511 6.049906
3.872454 1.421872
0.251350 4.211123
1.841003 7.257753
3.703627 8.415601
7.342297 5.710259
1.768551 9.573840
2.653220 9.245809
2.237704 3.735638
0.875003 6.401165
1.806169 0.450511
7.231735 3.474376
6.606168 3.838686
6.273465 0.216498
9.105700 8.005587
7.458475 8.131128
3.833063 6.172792
5.754949 5.300517
2.750698 2.486290
4.516388 2.277128
8.044496 9.861042
0.299920 5.356642
0.870772 8.020914
9.891449 0.669463
9.393984 0.181775
6.838386 7.837365
5.341376 8.853595
8.990049 6.259376
1.378690 2.178016
1.821411 0.418199
1.069417 6.164435
9.396610 3.544557
4.106291 9.843494
9.455792 6.766447
9.883023 7.668314
3.366993 6.623819
2.441653 2.955073
6.801784 5.278468
4.115935 6.026382
7.505201 5.835332
5.517925 5.835706
5.118199 0.825927
7.195701 9.961561
3.545343 9.712588
3.464488 8.865439
4.546949 4.134273
2.177321 1.256546
3.089146 7.261044
7.828721 6.937876
0.098023 8.432133
9.223320 7.709542
0.426599 3.781861
7.043396 7.295130
2.242771 2.690547
6.730312 4.774922
6.237164 2.364449
1.771238 8.296434
7.669217 9.344783
1.078889 1.822275
0.990953 4.897638
1.932453 8.958916
0.990896 0.441656
5.572952 7.724951
3.119401 1.789825
3.389557 2.101456
5.101525 9.063643
6.289239 1.015339
3.908548 0.546166
5.012829 4.317212
9.975603 8.116026
4.856517 8.944478
1.375466 3.900049
9.273562 9.174938
7.135740 6.183374
3.432879 9.360273
1.247740 7.305854
6.464774 8.331520
3.982822 7.498222
8.352205 3.224604
5.522616 9.791291
5.493085 3.304236
6.194716 3.606366
7.565095 4.139007
4.923451 6.947432
9.727339 3.277550
8.378032 7.390722
9.541745 0.319226
3.568690 6.626538
2.815016 2.303831
7.111286 6.245729
5.906087 6.604380
0.475547 3.487848
4.513406 2.409050
7.150450 8.561823
2.815077 7.310508
1.377629 8.367228
1.386017 5.882094
3.661568 8.067595
5.037808 4.895943
8.770487 3.531418
4.494436 9.635303
0.422978 9.729583
1.892068 6.671203
5.864396 6.751124
3.610220 6.202784
8.111509 0.192575
0.838735 9.748017
6.513495 2.312378
4.034911 1.220205
2.684388 2.578462
3.316652 1.522340
3.480077 1.216585
8.841531 0.942784
9.300406 3.990200
0.474015 3.423735
7.359662 7.946822
5.449059 6.862235
8.936327 0.547918
3.036614 0.461916
1.954768 7.201658
7.217533 8.777991
5.824330 0.706843
9.227446 8.003721
2.859469 5.436632
9.847762 7.156781
8.389696 4.332606
4.706247 5.607134
2.690915 7.490185
5.038878 6.468097
3.077456 1.387246
4.755729 3.624593
7.881134 7.802958
6.685122 1.335039
0.215559 5.598407
3.008190 9.394097
9.809036 2.866204
8.008203 8.961114
5.975266 8.840167
9.437315 5.491581
7.283868 5.767583
0.258575 4.465310
6.463020 5.212030
3.723127 9.371347
8.295328 8.490855
3.725342 5.931846
8.725526 9.335016
6.684643 2.067765
6.538506 0.720516
4.067269 6.669315
9.337257 8.109500
4.845483 7.567492
4.170475 9.717860
9.879747 8.641475
3.888838 4.547418
2.466872 7.844231
8.828376 9.137117
5.582849 5.988681
1.488767 8.997135
4.503936 2.056723
8.996510 7.625855
8.824863 2.849502
6.732260 6.642799
1.228150 4.073184
2.752870 7.166697
2.833844 8.961989
8.265789 3.900265
4.979029 6.948052
8.343690 6.096297
5.747372 3.260422
4.564246 7.137956
8.844050 7.208557
0.186128 6.747765
4.385088 4.378202
1.170368 8.146817
3.248554 2.462281
3.427132 3.756921
5.465538 5.619202
3.958222 3.981309
5.153672 6.575305
9.509152 7.223485
4.000797 8.318713
1.343383 0.604668
0.842471 1.638983
3.242199 3.017268
0.116810 5.399051
0.953727 1.465149
6.311412 8.593204
9.742216 5.708384
9.968502 5.535416
5.154585 3.306821
4.300018 4.918063
0.710371 8.877392
0.646336 4.361850
8.266295 3.945347
6.134749 8.186407
8.862350 9.311116
1.907846 2.585823
8.978657 5.933619
5.038401 6.128096
8.194222 5.318892
2.020751 4.538935
4.279109 9.660527
6.200551 6.953900
7.201646 3.468952
5.169904 5.566946
1.564952 5.620560
6.948033 4.264555
8.362704 7.313871
3.600310 4.542124
3.863899 7.755546
7.342711 4.302778
6.937526 9.452135
7.842326 7.055719
1.093342 3.899307
5.909047 4.593800
0.503400 2.286876
8.341891 0.156447
8.637109 0.780691
6.690426 5.002113
2.179938 5.716157
1.221892 6.711662
5.995855 0.559762
0.563430 1.525006
0.196211 4.351755
8.322215 6.173902
5.201294 8.638682
0.976979 9.080522
1.080167 5.169968
1.431560 5.593706
0.045796 7.666820
8.487092 9.168213
9.869683 5.051331
2.714216 1.007505
5.078488 5.856091
7.628871 0.829626
6.615962 5.169790
1.710480 9.385579
5.904832 4.406347
9.419189 6.559138
4.519457 8.396974
5.326235 5.538871
6.800655 3.671899
2.392906 5.789235
8.668871 4.067768
1.126151 4.438458
3.001844 4.013869
8.333636 4.036287
3.901759 3.604489
1.402554 2.601302
0.868151 4.293973
2.572828 2.975554
4.248584 1.192073
4.950669 7.064072
2.435734 7.850701
0.740896 3.938834
0.033941 2.206769
0.013006 1.891797
1.424841 2.680760
1.748921 1.386490
5.988856 9.010579
9.393798 2.211845
4.826714 3.760111
5.237800 2.648726
0.683572 4.363271
1.738530 0.261071
9.546783 4.305965
9.615586 7.624145
0.073487 6.800386
7.059508 6.451288
5.523098 2.181087
7.723662 2.280283
3.708647 8.909288
8.563769 4.024335
3.180191 6.086354
9.101952 9.090982
5.915944 3.325714
8.530636 4.423979
9.043555 0.331794
5.324265 7.164973
1.793018 3.365329
1.877129 3.219272
4.038567 5.485663
0.487386 5.527321
2.748114 2.415017
2.431452 1.541594
9.564164 9.356614
8.187144 7.282618
1.758117 3.603710
1.887900 0.011984
3.164195 6.996170
6.252552 5.430622
4.390372 2.874273
5.016591 7.615462
7.624080 5.760559
7.476628 6.455345
1.232195 5.043979
3.472613 0.921477
1.478495 1.981697
6.722702 4.315112
6.944039 2.567846
0.097586 5.322831
2.793920 9.462302
9.064433 3.926846
0.248552 6.714368
8.371706 9.714996
0.569329 4.503238
5.824703 6.866378
7.194328 6.500408
7.269146 3.738477
5.815821 1.161185
0.576544 9.797652
2.848237 5.949743
9.621610 1.857783
1.930398 3.416441
9.328979 3.906675
2.732167 1.519471
3.971088 3.747225
1.311147 4.350407
0.915132 6.146270
0.109791 5.732604
7.897299 2.353668
4.480197 5.693582
0.614014 4.962889
6.423152 2.212657
8.370564 9.710752
8.463729 5.059995
2.788756 7.466172
2.369304 9.573453
6.202600 6.002621
1.726045 0.903467
2.552622 8.585705
9.110671 6.996338
7.251824 2.298861
5.760535 8.106281
4.038434 9.884393
0.899988 3.209410
5.114089 0.606064
7.256879 5.565557
5.293599 8.299824
8.587590 7.890289
3.178331 4.522075
7.522280 1.098617
1.097424 2.698837
5.246373 9.726511
7.104087 3.118599
2.914571 8.503573
9.116474 6.392761
2.553703 0.886658
8.382556 5.847186
9.481087 0.610289
5.846413 2.851081
8.277322 1.909864
4.425300 3.934115
8.265740 6.768711
2.076030 3.181047
1.338110 6.714629
5.709911 1.697671
1.476558 4.760797
9.081024 5.521750
0.329399 0.538629
8.050632 4.513749
3.826462 7.896437
3.642869 5.323499
7.116567 8.714765
3.286896 6.501180
9.748361 0.759674
5.870192 4.138865
3.091364 2.638340
7.587663 9.952160
1.865714 7.811453
1.957980 9.923590
8.022616 4.242267
7.288639 4.983536
8.089903 3.565089
0.732434 5.909915
9.101878 1.937659
4.323678 7.491597
0.391845 9.463250
7.636733 5.588206
1.838429 4.979488
5.178456 9.942430
8.548517 9.624039
6.789410 4.035014
9.349791 4.794845
2.317916 3.962902
7.050775 5.585590
7.566307 9.954811
9.624314 5.350671
9.638701 1.156259
0.514483 3.043489
5.801918 5.309645
9.012081 5.405504
4.319806 5.426670
7.124148 0.166747
8.009209 1.425093
4.784745 2.568354
3.690917 6.617649
1.696088 2.787840
1.982218 1.950715
3.268396 8.803379
4.711019 4.039694
1.792315 9.689250
4.074557 8.444874
6.153251 3.766111
8.771817 7.848524
4.649543 8.139769
8.984441 4.292385
3.343294 5.966471
9.019908 7.020664
3.774551 7.349559
9.541028 5.428131
5.401058 3.111096
0.712346 1.819805
0.929889 4.634892
0.093325 9.150259
6.427417 0.014191
0.303853 2.084702
4.549661 1.272660
0.086477 7.270796
3.541165 7.804459
4.366566 4.365548
0.492132 0.496319
0.911002 5.940370
2.410841 8.413691
8.572128 9.636122
4.888998 2.203101
2.262086 5.367878
7.621097 3.475672
4.612318 6.393238
9.173360 1.615726
7.156354 5.777389
4.332990 8.842428
3.930518 1.789752
6.333336 6.240006
3.279416 8.029653
9.994779 9.809782
1.270369 2.322401
0.236325 6.074326
1.108093 4.074595
8.840768 5.481328
3.690031 2.083460
4.409433 9.561962
1.240259 4.707632
8.568963 0.433905
6.916251 9.789855
2.832679 1.337805
6.852797 9.094546
6.108690 8.999828
1.934338 7.544246
3.462607 4.186254
1.557198 8.190006
6.249235 7.385604
8.051124 0.672227
9.507903 4.975770
7.551459 7.424051
8.311296 1.565018
4.573087 6.181005
9.321834 8.350882
8.954235 5.825185
5.827468 8.549259
0.348657 8.854201
4.077308 0.363820
7.461479 1.548288
1.439083 6.059591
2.544808 3.241542
4.017909 4.063733
3.861911 6.098018
1.668907 1.880921
0.946289 3.231863
7.695969 2.341180
7.403655 6.928184
8.240782 8.279775
2.933679 3.093692
5.230298 3.252990
8.318425 8.102948
5.569983 2.629640
6.805662 2.336531
4.564254 3.845669
5.386014 9.917037
7.552204 9.804548
2.347826 5.285591
0.514361 7.568755
6.019798 8.571687
9.882771 9.294845
4.095149 0.003415
5.408783 2.077306
2.192836 3.258063
0.959494 7.475337
7.485090 5.432994
3.381323 8.323337
5.525722 9.575431
8.928333 3.565036
5.464019 3.466818
6.228028 7.966247
7.458749 1.255362
8.223940 0.251505
4.144289 7.314075
7.813740 3.672859
7.448679 8.922672
2.426034 1.295970
2.250679 3.500139
2.870846 9.274880
0.513138 5.926668
1.628989 8.384058
1.675609 5.022006
9.993295 3.554072
0.470777 2.136606
3.978391 3.336682
2.296025 9.361202
6.831888 9.621138
4.379732 9.403367
0.058343 6.103070
8.010758 2.329815
9.324687 7.632628
8.264495 5.734636
7.925817 3.290412
2.234620 3.123863
5.845235 8.299141
2.904625 4.025544
8.620573 6.147396
9.911878 2.036989
8.272091 6.758616
